136,3804,2352,15700,-137,-25,-14,170,165,339,34.68042,
518,964,1404,16072,-24,-46,-397,277,76,390,34.58457,
519,924,1432,16232,1,-189,-250,262,79,391,34.68042,
520,856,1340,16376,-15,-123,52,266,76,387,34.92003,
521,916,1508,16548,65,20,-69,275,67,391,34.68042,
522,912,1512,16240,-205,-54,-150,269,73,387,34.72834,
523,916,1420,16252,-50,90,112,268,72,396,34.39288,
524,900,1516,16020,-327,322,115,268,69,391,34.58457,
525,828,1776,15748,-295,352,86,273,72,393,34.48872,
526,848,1804,15900,245,122,51,266,73,395,34.58457,
527,956,1492,16208,-32,7,-104,266,73,395,34.58457,
528,944,1444,16128,-49,39,-199,268,82,388,34.72834,
529,964,1644,15952,-212,61,34,266,73,392,34.68042,
530,784,1676,16276,-36,-261,-71,274,88,395,34.68042,
531,868,1396,16176,-25,153,52,271,73,392,34.77626,
532,1012,1604,15956,-122,143,-247,266,78,402,34.68042,
533,912,1556,16200,45,-131,-300,262,74,391,34.72834,
534,840,1728,16348,24,-97,52,266,73,387,34.58457,
535,844,1492,16056,-459,120,46,277,83,395,34.68042,
536,944,1492,15948,-245,-16,-113,270,69,396,34.58457,
537,932,1556,16256,-30,30,-74,270,74,393,34.8721,
538,832,1656,16108,-354,109,188,270,65,396,34.68042,
539,796,1424,16060,-12,86,-227,261,66,392,34.39288,
540,880,1300,16260,-250,27,-126,264,80,385,34.72834,
541,928,1272,16400,-72,-155,-333,277,71,395,34.39288,
542,832,1416,16244,-7,-84,-181,279,68,387,34.58457,
543,760,1928,16456,-122,-111,122,273,77,391,34.72834,
544,848,1428,16176,-185,-73,227,264,76,395,34.20119,
545,968,1232,16256,173,587,-252,266,83,390,34.92003,
546,656,1408,16140,-331,483,89,268,74,378,34.48872,
547,608,1836,16032,-14,598,460,274,76,390,34.77626,
548,496,1972,15796,222,302,-34,266,78,390,34.68042,
549,516,1904,15936,495,400,91,271,71,390,34.48872,
550,528,1944,16664,447,376,356,268,72,388,34.53665,
551,240,1932,16400,-49,156,214,269,83,387,34.68042,
552,420,1412,16272,242,980,-502,279,78,382,34.68042,
553,400,1300,19388,13461,-1496,-1811,275,84,393,34.68042,
554,648,4872,15236,19858,1304,1258,270,145,363,34.39288,
555,652,10544,15624,29298,-829,-128,271,213,318,34.8721,
556,280,12540,9960,32767,-560,758,271,267,240,34.53665,
557,24,17236,-1748,20056,-1627,2413,269,291,154,34.68042,
558,320,10748,-2624,15877,-1775,-664,281,275,26,34.72834,
559,1112,15748,-5464,32767,2982,-1358,277,262,-2,34.24911,
560,88,10404,-10624,25045,993,190,270,190,-103,34.53665,
561,4404,16604,-3808,24844,1321,1338,268,121,-147,34.72834,
562,-172,1964,-15500,10246,620,-608,252,50,-172,34.68042,
563,296,1920,-16072,4773,-1521,-163,269,17,-176,34.53665,
564,-328,1228,-15720,3227,-4680,2008,261,-14,-173,34.53665,
565,-324,-464,-18036,4220,2984,934,274,-26,-173,34.72834,
566,412,-1196,-15776,-1175,-90,-1067,271,-44,-171,34.72834,
567,556,-1036,-17416,1541,-2438,-1317,271,-44,-171,34.58457,
568,-140,-620,-15288,-1013,109,1834,262,-47,-172,34.72834,
569,720,100,-16296,1137,-578,-271,260,-42,-177,34.34496,
570,868,-1940,-16476,-595,-1142,-467,269,-34,-171,34.68042,
571,24,-128,-16952,-500,-220,759,266,-39,-171,34.72834,
572,232,-656,-16416,401,248,-344,262,-40,-167,34.72834,
573,432,-436,-16436,277,-147,249,265,-42,-177,34.77626,
574,408,-268,-16640,1068,-766,860,261,-51,-161,34.39288,
575,-92,-1348,-16544,296,-12,-120,277,-41,-161,34.72834,
576,436,-852,-15928,-666,159,185,277,-39,-168,34.72834,
577,156,-768,-16712,-521,-737,13,270,-42,-167,34.53665,
578,400,-1104,-16300,-706,-338,-378,270,-40,-172,34.72834,
579,120,-336,-17172,-147,373,389,281,-38,-165,34.39288,
580,68,-884,-16832,315,491,-275,283,-35,-170,34.68042,
581,280,-1356,-16172,742,378,-424,268,-42,-172,34.68042,
582,328,-1008,-16524,839,456,-504,278,-38,-175,34.77626,
583,360,-1208,-16332,491,61,-159,274,-49,-163,34.72834,
584,340,-744,-16432,14,-285,181,277,-36,-186,34.34496,
585,104,-1024,-16988,-207,-59,73,271,-49,-161,34.53665,
586,96,-1148,-16168,-46,-435,477,291,-47,-162,34.53665,
587,108,-1952,-17076,-462,398,-232,270,-50,-170,34.72834,
588,-88,-932,-16588,58,-25,197,283,-47,-162,34.58457,
589,184,-1996,-16388,-148,439,-28,278,-50,-162,34.39288,
590,500,-1344,-15376,-43,-781,578,282,-46,-176,34.68042,
591,8,-1300,-16756,-213,693,415,266,-41,-166,34.72834,
592,-76,-1400,-16780,-211,683,-69,275,-47,-165,34.72834,
593,392,-1492,-16160,495,-300,-80,275,-42,-175,34.58457,
594,288,-1620,-16344,114,-32,-272,268,-45,-170,34.15326,
595,464,-1920,-16740,1021,1461,-727,274,-53,-163,34.68042,
596,160,-1312,-15564,691,-610,302,266,-58,-178,34.58457,
597,604,-1772,-16316,-191,220,-364,266,-53,-168,34.72834,
598,564,-2056,-16236,-275,-131,-430,270,-67,-170,34.53665,
599,480,-1672,-16920,-427,768,-576,262,-57,-165,34.39288,
600,868,-1220,-16160,-147,-207,46,257,-50,-167,34.68042,
601,536,-1716,-16740,-287,703,-491,270,-60,-160,34.53665,
602,1076,-1224,-16748,-287,755,-246,266,-41,-171,34.53665,
603,548,-1344,-16496,191,2,170,265,-55,-180,34.68042,
604,816,-1516,-15752,-263,-674,-198,260,-52,-172,34.53665,
605,888,-2260,-16744,-80,50,-631,265,-55,-175,34.72834,
606,808,-1288,-16368,502,-405,348,271,-56,-178,34.77626,
607,712,-1120,-16460,-796,-413,407,254,-52,-162,34.72834,
608,560,-1680,-16204,707,-769,166,273,-52,-165,34.72834,
609,328,-2884,-16972,-753,731,-1466,270,-52,-162,34.53665,
610,596,-1136,-15148,-465,-1547,539,266,-56,-163,34.68042,
611,584,-660,-16368,167,-49,29,266,-53,-171,34.72834,
612,580,-1772,-17596,-684,833,-16,264,-49,-176,34.72834,
613,336,-1960,-16924,-166,490,-153,265,-55,-175,34.68042,
614,1008,-1672,-16152,562,-195,-34,271,-46,-168,34.34496,
615,756,-2192,-16296,201,-351,46,269,-53,-166,34.8721,
616,312,-1432,-16624,154,136,213,270,-52,-170,34.72834,
617,520,-1792,-16864,-147,457,-170,271,-61,-166,34.72834,
618,412,-1876,-16688,-99,320,-474,268,-50,-177,34.72834,
619,616,-1672,-16604,-356,74,-11,258,-58,-171,34.48872,
620,584,-1408,-16348,-445,-110,-9,270,-57,-175,34.53665,
621,516,-1472,-16548,-321,16,229,264,-58,-168,34.8721,
622,328,-1728,-16724,-157,88,-237,273,-65,-167,34.58457,
623,740,-1576,-16536,431,61,61,268,-52,-180,34.72834,
624,384,-1804,-16528,156,-171,-258,268,-62,-162,34.20119,
625,568,-1764,-16236,336,-134,-110,262,-57,-170,34.48872,
626,532,-1868,-16884,-22,266,-95,262,-57,-167,34.77626,
627,356,-1744,-16532,-208,119,-36,262,-55,-170,34.53665,
628,496,-1560,-16024,-404,-378,68,275,-57,-167,34.72834,
629,504,-1568,-16416,73,-464,-133,265,-52,-167,34.39288,
630,580,-1780,-16324,-142,-133,84,268,-55,-165,34.72834,
631,424,-1908,-16492,-218,42,-104,270,-65,-160,34.48872,
632,524,-1684,-16544,-522,-174,-147,269,-56,-176,34.72834,
633,524,-1720,-16344,-50,-160,-27,266,-61,-178,34.92003,
634,364,-1824,-16792,-201,124,-139,273,-55,-167,34.24911,
635,364,-1656,-16728,-139,83,-11,271,-53,-173,34.58457,
636,572,-1676,-16452,-65,24,-53,279,-49,-171,34.68042,
637,356,-1536,-16452,96,164,11,270,-50,-165,34.72834,
638,256,-1640,-16688,-142,195,-25,279,-53,-163,34.58457,
639,380,-1636,-16460,-34,-45,85,260,-65,-172,34.58457,
640,456,-1680,-16344,-67,12,-45,270,-60,-162,34.72834,
641,460,-1884,-16352,-322,-181,-51,269,-61,-168,34.58457,
642,428,-1788,-16584,138,47,-131,270,-47,-167,34.68042,
643,392,-1948,-16296,51,-94,-55,274,-56,-171,34.72834,
644,240,-1808,-16364,235,57,-131,271,-63,-173,34.53665,
645,364,-1964,-16796,-204,153,-270,270,-55,-177,34.8721,
646,368,-1800,-16536,134,18,-137,273,-52,-167,34.68042,
647,432,-1740,-16420,-72,-130,-17,266,-49,-161,34.68042,
648,384,-1676,-16268,-151,-222,42,270,-50,-167,34.72834,
649,220,-1688,-16420,93,-26,-101,278,-55,-175,34.58457,
650,328,-1792,-16696,116,282,-113,271,-46,-161,34.68042,
651,436,-1752,-16684,-78,77,-14,275,-55,-160,34.92003,
652,204,-1608,-16632,-343,-74,160,275,-57,-160,34.68042,
653,368,-1580,-16520,-207,19,90,269,-58,-156,34.72834,
654,220,-1800,-16672,-151,198,-91,274,-53,-163,34.48872,
655,316,-1836,-16660,437,283,-51,261,-61,-163,34.58457,
656,340,-1720,-16544,-110,35,80,270,-52,-165,34.72834,
657,408,-1856,-16436,-18,54,-18,268,-60,-167,34.8721,
658,300,-1808,-16536,-443,-78,33,268,-65,-172,34.72834,
659,324,-1736,-16468,10,2,-74,271,-61,-168,34.48872,
660,288,-1692,-16420,-422,-129,-20,271,-61,-168,34.48872,
661,352,-1992,-16552,-511,-46,-69,265,-52,-167,34.72834,
662,356,-1816,-16696,439,338,45,262,-52,-162,34.92003,
663,464,-1804,-16700,-10,156,-136,264,-56,-166,34.92003,
664,388,-2024,-16508,-357,114,53,265,-52,-165,34.39288,
665,308,-1716,-16296,10,-132,-59,268,-55,-177,34.68042,
666,388,-2136,-16652,-416,68,-263,268,-55,-162,34.8721,
667,320,-1912,-16628,-385,42,-123,266,-58,-163,34.72834,
668,396,-1908,-16336,283,164,-54,278,-57,-165,34.72834,
669,416,-1760,-16548,-119,-22,-91,257,-60,-172,34.48872,
670,480,-1984,-16448,1,-32,-79,265,-57,-170,34.68042,
671,312,-1952,-16496,-290,-40,-2,270,-60,-160,34.68042,
672,420,-1804,-16440,65,-22,-49,273,-57,-167,34.72834,
673,440,-2080,-16508,-268,-21,-91,270,-50,-170,34.48872,
674,288,-1712,-16528,59,56,-14,268,-62,-165,34.48872,
675,304,-1756,-16640,-245,1,-97,264,-63,-163,34.72834,
676,356,-1916,-16472,86,58,-74,266,-63,-166,34.72834,
677,200,-1804,-16560,-369,-37,-6,274,-68,-168,34.68042,
678,460,-1700,-16188,216,-85,20,275,-55,-162,34.77626,
679,380,-1688,-16512,45,-55,-46,278,-60,-167,34.53665,
680,312,-2104,-16612,190,217,-205,265,-65,-167,34.53665,
681,260,-1924,-16364,-215,9,0,275,-60,-167,34.68042,
682,396,-1804,-16264,216,-122,29,265,-60,-170,34.72834,
683,384,-1960,-16464,-51,-81,-50,269,-56,-168,34.8721,
684,380,-1952,-16732,22,119,-85,281,-62,-165,34.39288,
685,244,-2036,-16564,128,347,-127,257,-60,-165,34.72834,
686,476,-1852,-16400,-66,-69,-4,271,-58,-161,34.77626,
687,340,-1996,-16436,55,7,-85,264,-61,-159,34.92003,
688,544,-2104,-16408,220,57,-126,273,-65,-160,34.68042,
689,428,-2104,-16452,-231,-47,-116,265,-57,-170,34.58457,
690,472,-1948,-16300,171,135,1,270,-62,-167,34.8721,
691,448,-1908,-16500,-243,-74,-3,271,-61,-171,34.68042,
692,404,-2080,-16536,181,140,-112,271,-56,-168,34.92003,
693,436,-1964,-16308,56,-40,-81,270,-55,-177,34.58457,
694,420,-2176,-16668,-184,176,-154,262,-55,-165,34.24911,
695,380,-2204,-16532,-139,116,-82,264,-58,-163,34.58457,
696,496,-1964,-16516,-28,50,-52,268,-62,-165,34.72834,
697,420,-1972,-16276,-12,-62,33,256,-63,-166,34.39288,
698,348,-2092,-16320,50,-36,-88,268,-60,-175,34.53665,
699,608,-2232,-16444,-156,54,-191,266,-68,-171,34.48872,
700,332,-1876,-16388,-255,-200,38,266,-71,-176,34.68042,
701,420,-2052,-16268,-171,-182,14,260,-57,-165,34.77626,
702,492,-2232,-16384,293,1,-94,260,-60,-165,34.72834,
703,588,-2364,-16432,-204,-38,-199,261,-61,-166,34.58457,
704,364,-2136,-16436,378,157,-90,266,-61,-161,34.39288,
705,464,-2032,-16372,37,117,89,265,-69,-162,34.58457,
706,468,-2012,-16520,-350,-22,24,253,-56,-171,34.72834,
707,588,-2008,-16416,-106,-30,48,271,-66,-166,34.53665,
708,520,-2148,-16504,-79,111,-113,271,-66,-161,34.68042,
709,500,-2216,-16344,86,22,-85,265,-52,-162,34.24911,
710,440,-2160,-16324,-21,-24,-30,278,-65,-167,34.68042,
711,496,-2152,-16332,-113,-112,-65,269,-73,-166,34.72834,
712,464,-2188,-16480,-55,16,-116,268,-69,-170,34.53665,
713,448,-2204,-16440,-148,7,-28,261,-61,-163,34.68042,
714,412,-1956,-16536,-81,109,-7,273,-57,-170,34.20119,
715,468,-2084,-16488,-31,135,-90,277,-71,-166,34.72834,
716,376,-2004,-16460,-249,70,5,265,-65,-177,34.39288,
717,484,-2244,-16416,-150,33,-19,258,-63,-161,34.58457,
718,420,-2160,-16412,131,29,-40,266,-66,-168,34.39288,
719,424,-2160,-16484,-99,39,-65,268,-57,-165,34.39288,
720,528,-2268,-16668,-317,33,-163,262,-62,-157,34.77626,
721,452,-2208,-16408,-85,-59,-74,265,-60,-157,34.53665,
722,480,-2200,-16364,344,28,-135,278,-62,-172,34.68042,
723,336,-2288,-16324,-464,-7,-35,264,-63,-171,34.77626,
724,500,-2408,-16432,109,131,-60,261,-66,-166,34.48872,
725,504,-2228,-16388,32,19,-83,268,-60,-165,34.72834,
726,512,-2376,-16380,-214,-81,-141,262,-65,-172,34.8721,
727,456,-2340,-16552,89,144,-52,262,-65,-172,34.48872,
728,476,-2248,-16412,-170,-135,60,262,-67,-165,34.68042,
729,392,-2332,-16304,-153,-7,-83,261,-63,-168,34.48872,
730,560,-2340,-16296,-27,107,-113,266,-63,-171,34.53665,
731,560,-2320,-16272,-198,-189,-188,266,-73,-168,34.58457,
732,524,-2292,-16368,137,45,-20,273,-57,-165,34.72834,
733,516,-2412,-16604,149,42,-240,274,-66,-159,34.68042,
734,440,-2360,-16504,-477,-107,-68,268,-62,-162,34.39288,
735,392,-2216,-16444,7,97,-118,275,-72,-170,34.58457,
736,520,-2436,-16564,-163,-25,-115,264,-76,-159,34.72834,
737,584,-2236,-16304,-64,0,38,271,-76,-163,34.48872,
738,616,-2240,-16404,-125,-44,-26,270,-65,-165,34.53665,
739,596,-2356,-16344,-274,-69,-31,270,-72,-165,34.39288,
740,572,-2232,-16500,-99,35,-57,261,-58,-166,34.68042,
741,528,-2412,-16480,74,77,-84,266,-76,-171,34.53665,
742,584,-2456,-16552,-173,217,-94,269,-71,-171,34.77626,
743,412,-2156,-16376,-192,-82,73,269,-63,-178,34.53665,
744,404,-2316,-16220,-97,36,-61,273,-57,-162,34.20119,
745,616,-2480,-16448,42,122,-147,270,-69,-167,34.72834,
746,640,-2400,-16332,-231,-72,-13,268,-72,-165,34.58457,
747,476,-2320,-16208,93,-6,-52,266,-66,-168,34.72834,
748,476,-2268,-16324,-143,-42,11,261,-56,-166,34.68042,
749,352,-2364,-16400,-71,110,32,261,-68,-173,34.39288,
750,548,-2420,-16516,-383,-15,-209,269,-63,-178,34.53665,
751,432,-2352,-16244,-281,-162,20,256,-71,-171,34.68042,
752,452,-2204,-16352,-272,-129,40,275,-69,-162,34.48872,
753,604,-2368,-16172,-340,-220,342,271,-66,-163,34.72834,
754,540,-2644,-16328,-8,-66,-79,265,-67,-170,34.39288,
755,456,-2668,-16428,235,176,-318,274,-66,-171,34.53665,
756,496,-2520,-16336,-124,-12,-97,274,-61,-166,34.68042,
757,508,-2460,-16196,-104,-237,-15,264,-63,-159,34.53665,
758,480,-2484,-16136,126,-60,142,274,-71,-161,34.72834,
759,416,-2484,-16224,-235,-3,-4,271,-63,-168,34.39288,
760,584,-2548,-16364,298,144,-144,260,-69,-155,34.72834,
761,544,-2480,-16620,-529,-78,-15,265,-67,-167,34.53665,
762,400,-2464,-16336,246,201,-4,264,-73,-163,34.39288,
763,512,-2428,-16132,-192,-56,29,273,-65,-167,34.39288,
764,424,-2464,-16228,-166,-110,-59,273,-77,-170,34.39288,
765,480,-2620,-16396,-383,-117,-53,274,-66,-159,34.72834,
766,408,-2572,-16504,-242,38,-42,266,-66,-166,34.58457,
767,548,-2440,-16472,133,58,65,264,-66,-161,34.72834,
768,496,-2404,-16508,-280,-13,14,264,-68,-166,34.72834,
769,436,-2480,-16404,-172,12,-111,266,-83,-173,34.39288,
770,612,-2564,-16300,-347,41,-8,269,-63,-166,34.48872,
771,416,-2336,-16476,-23,216,108,268,-67,-165,34.77626,
772,460,-2356,-16644,148,264,-179,270,-65,-170,34.48872,
773,536,-2556,-16496,-389,40,-160,262,-72,-167,34.39288,
774,476,-2428,-16340,-298,-11,42,262,-72,-167,34.39288,
775,500,-2464,-16424,-207,-65,-4,269,-71,-163,34.72834,
776,480,-2552,-16492,60,70,-126,262,-65,-165,34.72834,
777,632,-2668,-16548,184,236,-105,260,-69,-157,34.92003,
778,448,-2456,-16296,-115,-71,-111,277,-76,-176,34.39288,
779,380,-2400,-16276,-663,-46,-14,265,-67,-170,34.39288,
780,496,-2344,-16360,97,25,34,264,-73,-168,34.48872,
781,596,-2536,-16332,53,-31,-68,265,-72,-167,34.77626,
782,548,-2520,-16344,-313,-145,-157,269,-68,-171,34.68042,
783,576,-2724,-16344,-84,109,-246,271,-63,-176,34.72834,
784,676,-2516,-16396,-41,11,-61,271,-68,-173,34.39288,
785,492,-2664,-16256,33,38,-47,264,-61,-173,34.58457,
786,508,-2488,-16340,-131,-110,-69,264,-63,-161,34.58457,
787,588,-2568,-16328,-252,-36,-116,269,-68,-171,34.48872,
788,564,-2508,-16404,19,-69,-9,275,-69,-177,34.68042,
789,580,-2608,-16540,-353,-155,-94,265,-72,-162,34.39288,
790,508,-2536,-16508,-31,124,-69,257,-74,-165,34.58457,
791,544,-2568,-16316,-252,70,42,268,-67,-157,34.58457,
792,532,-2524,-16412,83,97,-69,261,-71,-173,34.77626,
793,420,-2604,-16428,43,21,-71,273,-77,-172,34.68042,
794,480,-2596,-16252,-230,-75,59,274,-63,-166,34.39288,
795,508,-2648,-16420,-37,152,-142,260,-69,-167,34.58457,
796,600,-2568,-16400,-166,80,-132,268,-72,-182,34.68042,
797,568,-2612,-16420,32,123,-65,269,-68,-156,34.68042,
798,580,-2424,-16408,-244,65,-91,265,-74,-167,34.58457,
799,596,-2488,-16348,-18,49,-66,269,-68,-171,34.39288,
800,612,-2424,-16436,-112,-98,40,266,-66,-166,34.68042,
801,576,-2484,-16388,86,8,-36,258,-71,-171,34.48872,
802,468,-2648,-16336,219,115,-57,274,-66,-168,34.48872,
803,684,-2516,-16584,-269,-96,-21,264,-71,-168,34.53665,
804,436,-2544,-16500,-345,-41,-120,273,-72,-160,34.53665,
805,468,-2572,-16472,-133,175,-7,275,-62,-150,34.68042,
806,544,-2376,-16520,-143,48,58,265,-67,-167,34.68042,
807,504,-2584,-16256,102,-55,-2,265,-69,-167,34.53665,
808,540,-2556,-16232,-287,-175,77,261,-56,-161,34.58457,
809,448,-2468,-16348,-152,-9,-11,260,-57,-160,34.53665,
810,496,-2664,-16488,80,165,-158,271,-73,-166,34.72834,
811,520,-2612,-16544,-263,21,-98,268,-69,-167,34.48872,
812,468,-2616,-16468,-93,63,-57,266,-76,-173,34.72834,
813,584,-2620,-16584,-202,150,-36,268,-69,-157,34.53665,
814,576,-2524,-16468,-229,61,-19,261,-71,-163,34.15326,
815,588,-2640,-16236,137,3,-53,271,-73,-163,34.48872,
816,624,-2756,-16412,-155,-65,-101,271,-73,-159,34.58457,
817,488,-2716,-16432,-144,112,-150,269,-71,-173,34.72834,
818,408,-2484,-16492,-189,-81,-60,265,-72,-170,34.48872,
819,520,-2588,-16320,-211,-33,-136,270,-69,-165,34.48872,
820,428,-2744,-16528,127,254,-112,264,-66,-159,34.72834,
821,532,-2580,-16608,-223,27,-93,271,-61,-163,34.39288,
822,464,-2532,-16288,-169,-68,-76,264,-73,-176,34.48872,
823,540,-2664,-16128,-83,-62,-36,274,-76,-161,34.58457,
824,460,-2524,-16484,-221,26,-42,268,-74,-167,34.53665,
825,492,-2688,-16440,102,156,-243,264,-68,-156,34.58457,
826,508,-2876,-16476,59,139,-115,268,-67,-165,34.39288,
827,524,-2704,-16432,125,166,-156,275,-65,-170,34.48872,
828,320,-2776,-16412,-256,152,76,265,-67,-165,34.72834,
829,520,-2576,-16380,-8,151,-186,264,-71,-168,34.20119,
830,456,-2824,-16280,-31,29,-8,274,-76,-163,34.39288,
831,444,-2740,-16456,-3,222,-104,266,-73,-171,34.48872,
832,444,-2556,-16184,-291,-47,30,265,-77,-157,34.72834,
833,440,-2556,-16244,65,-41,-74,273,-69,-170,34.48872,
834,600,-2652,-16192,-47,-191,-36,277,-68,-168,34.24911,
835,336,-2688,-16492,-48,93,-94,270,-77,-170,34.68042,
836,472,-2676,-16588,-163,11,-73,266,-68,-161,34.39288,
837,436,-2744,-16504,-299,150,-119,281,-72,-155,34.72834,
838,496,-2440,-16172,86,-219,96,264,-73,-171,34.72834,
839,420,-2792,-16244,-4,13,-91,269,-68,-168,34.39288,
840,464,-2512,-16252,-132,-157,39,266,-68,-166,34.8721,
841,440,-2724,-16228,-83,-57,-158,268,-69,-150,34.39288,
842,492,-2720,-16276,-81,-116,-136,271,-61,-156,34.72834,
843,420,-2704,-16380,-21,-49,-143,262,-72,-170,34.39288,
844,388,-2584,-16264,-132,-6,26,271,-73,-161,34.48872,
845,516,-2664,-16444,-158,133,-72,262,-74,-167,34.58457,
846,368,-2732,-16348,70,124,-34,274,-66,-161,34.58457,
847,488,-2644,-16336,204,-43,-88,269,-66,-171,34.53665,
848,512,-2920,-16432,-463,16,-120,269,-76,-161,34.53665,
849,392,-2504,-16356,-183,-27,-51,271,-71,-163,34.39288,
850,532,-2696,-16340,-252,102,-135,261,-76,-156,34.58457,
851,588,-2612,-16232,-128,-150,76,268,-72,-165,34.68042,
852,488,-2732,-16200,-53,-57,-88,268,-67,-162,34.58457,
853,692,-2772,-16036,195,-203,-62,270,-84,-162,34.72834,
854,428,-2884,-16420,-144,179,-317,274,-66,-163,34.39288,
855,388,-2748,-16264,166,164,-104,262,-79,-160,34.39288,
856,428,-2704,-16400,-133,97,-63,269,-68,-159,34.48872,
857,404,-2720,-16284,-223,-129,-37,277,-68,-159,34.58457,
858,436,-2848,-16168,130,-40,-82,265,-67,-167,34.68042,
859,420,-2704,-16300,-72,-19,-91,262,-74,-167,34.48872,
860,480,-2840,-16400,16,147,-154,279,-71,-163,34.58457,
861,488,-2852,-16364,-22,42,13,277,-71,-159,34.77626,
862,544,-2720,-16284,-94,42,-76,260,-79,-162,34.72834,
863,440,-2816,-16260,-23,4,-56,266,-71,-161,34.68042,
864,536,-2916,-16152,-40,-182,-179,266,-85,-166,34.58457,
865,468,-2904,-16060,-161,-19,-148,279,-73,-159,34.53665,
866,336,-3056,-16568,-234,84,-151,264,-85,-161,34.58457,
867,560,-2812,-16352,-90,-46,-23,254,-82,-160,34.48872,
868,544,-2896,-16248,52,-19,-8,258,-78,-168,34.72834,
869,564,-2864,-16216,-19,-97,-83,273,-72,-160,34.58457,
870,508,-2936,-16192,-321,-40,-107,274,-73,-163,34.68042,
871,464,-2620,-16256,-209,-50,51,266,-83,-168,34.72834,
872,424,-2772,-16316,220,94,-59,269,-71,-163,34.53665,
873,536,-2944,-16228,16,-29,-133,274,-83,-173,34.68042,
874,504,-2948,-16340,17,78,-65,266,-78,-156,34.20119,
875,424,-2692,-16392,-458,-120,-55,266,-78,-161,34.68042,
876,528,-2984,-16372,322,204,-34,279,-66,-166,34.58457,
877,556,-2852,-16328,-285,-21,-96,270,-84,-170,34.68042,
878,460,-2908,-16420,-443,112,-79,271,-78,-176,34.58457,
879,516,-2788,-16136,158,11,21,268,-82,-162,34.39288,
880,576,-3000,-15976,-14,-207,-71,269,-76,-168,34.48872,
881,544,-2892,-16096,26,-100,40,257,-74,-162,34.68042,
